Date;Time;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³];FullTime
27-03-2023;20:57:44;Ballast;Running Ballast;497;0;3,48;3,35;0,12;11,4;1034;40,325;139,8;System In Line;System Ok;500;500;27-03-2023 20:57
27-03-2023;20:57:49;Ballast;Running Ballast;499;0;3,5;3,36;0,12;11,4;1034;40,32;140,5;System In Line;System Ok;500;500;27-03-2023 20:57
27-03-2023;20:57:55;Ballast;Running Ballast;498;0;3,53;3,4;0,13;11,3;1035;40,326;141,3;System In Line;System Ok;500;500;27-03-2023 20:57
27-03-2023;20:58:00;Ballast;Running Ballast;499;0;3,5;3,37;0,14;11,3;1036;40,324;142;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:06;Ballast;Running Ballast;501;0;3,48;3,35;0,13;11,3;1035;40,321;142,9;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:11;Ballast;Running Ballast;498;0;3,51;3,36;0,14;11,3;1036;40,321;143,7;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:17;Ballast;Running Ballast;500;0;3,47;3,34;0,15;11,3;1036;40,322;144,4;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:22;Ballast;Running Ballast;501;0;3,5;3,38;0,14;11,3;1035;40,323;145,1;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:28;Ballast;Running Ballast;498;0;3,49;3,36;0,14;11,3;1035;40,321;145,9;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:33;Ballast;Running Ballast;499;0;3,52;3,37;0,14;11,3;1033;40,323;146,6;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:39;Ballast;Running Ballast;502;0;3,53;3,39;0,14;11,3;1034;40,325;147,4;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:44;Ballast;Running Ballast;497;0;3,5;3,34;0,14;11,3;1033;40,327;148,3;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:50;Ballast;Running Ballast;500;0;3,48;3,33;0,14;11,3;1031;40,325;149;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:58:55;Ballast;Running Ballast;498;0;3,52;3,38;0,15;11,3;1033;40,321;149,8;System In Line;System Ok;500;500;27-03-2023 20:58
27-03-2023;20:59:01;Ballast;Running Ballast;499;0;3,48;3,34;0,14;11,3;1035;40,321;150,5;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:06;Ballast;Running Ballast;498;0;3,5;3,35;0,13;11,3;1035;40,33;151,3;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:12;Ballast;Running Ballast;499;0;3,5;3,36;0,14;11,3;1034;40,327;152;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:17;Ballast;Running Ballast;500;0;3,49;3,37;0,13;11,3;1035;40,324;152,7;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:23;Ballast;Running Ballast;499;0;3,51;3,36;0,14;11,3;1036;40,325;153,5;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:28;Ballast;Running Ballast;499;0;3,49;3,34;0,14;11,3;1034;40,328;154,2;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:34;Ballast;Running Ballast;501;0;3,52;3,37;0,15;11,3;1034;40,324;155,1;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:39;Ballast;Running Ballast;499;0;3,5;3,39;0,14;11,3;1034;40,326;155,9;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:45;Ballast;Running Ballast;501;0;3,52;3,39;0,14;11,3;1036;40,319;156,6;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:50;Ballast;Running Ballast;497;0;3,48;3,38;0,13;11,3;1036;40,324;157,4;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;20:59:56;Ballast;Running Ballast;500;0;3,48;3,37;0,13;11,3;1035;40,324;158,1;System In Line;System Ok;500;500;27-03-2023 20:59
27-03-2023;21:00:01;Ballast;Running Ballast;498;0;3,5;3,35;0,13;11,3;1035;40,325;158,8;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:06;Ballast;Running Ballast;499;0;3,5;3,37;0,13;11,3;1035;40,324;159,6;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:12;Ballast;Running Ballast;499;0;3,5;3,34;0,14;11,3;1035;40,324;160,3;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:18;Ballast;Running Ballast;496;0;3,43;3,27;0,15;11,3;1034;40,325;161,2;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:23;Ballast;Running Ballast;518;0;3,51;3,35;0,16;11,3;1034;40,325;161,9;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:29;Ballast;Running Ballast;495;0;3,48;3,34;0,16;11,3;1033;40,322;162,7;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:34;Ballast;Running Ballast;502;0;3,52;3,36;0,16;11,3;1033;40,323;163,4;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:40;Ballast;Running Ballast;497;0;3,53;3,39;0,15;11,3;1034;40,321;164,2;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:45;Ballast;Running Ballast;498;0;3,5;3,32;0,14;11,3;1033;40,324;164,9;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:51;Ballast;Running Ballast;497;0;3,52;3,35;0,16;11,3;1035;40,325;165,7;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:00:56;Ballast;Running Ballast;497;0;3,52;3,37;0,16;11,3;1036;40,324;166,4;System In Line;System Ok;500;500;27-03-2023 21:00
27-03-2023;21:01:02;Ballast;Running Ballast;496;0;3,5;3,35;0,16;11,3;1034;40,324;167,3;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:07;Ballast;Running Ballast;500;0;3,48;3,33;0,15;11,3;1034;40,325;168,1;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:13;Ballast;Running Ballast;499;0;3,49;3,34;0,14;11,3;1036;40,321;168,8;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:18;Ballast;Running Ballast;499;0;3,52;3,36;0,15;11,3;1036;40,325;169,5;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:24;Ballast;Running Ballast;501;0;3,45;3,29;0,16;11,3;1036;40,323;170,3;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:29;Ballast;Running Ballast;500;0;3,54;3,36;0,16;11,3;1033;40,323;171,2;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:35;Ballast;Running Ballast;499;0;3,45;3,3;0,16;11,3;1035;40,327;171,8;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:40;Ballast;Running Ballast;497;0;3,54;3,38;0,16;11,3;1033;40,327;172,5;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:46;Ballast;Running Ballast;501;0;3,48;3,31;0,16;11,3;1034;40,323;173,4;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:51;Ballast;Running Ballast;495;0;3,54;3,35;0,17;11,3;1034;40,327;174,2;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:01:57;Ballast;Running Ballast;501;0;3,5;3,32;0,17;11,3;1035;40,322;174,9;System In Line;System Ok;500;500;27-03-2023 21:01
27-03-2023;21:02:02;Ballast;Running Ballast;497;0;3,5;3,32;0,17;11,3;1036;40,325;175,7;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:08;Ballast;Running Ballast;499;0;3,51;3,35;0,18;11,3;1038;40,327;176,4;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:13;Ballast;Running Ballast;498;0;3,46;3,29;0,17;11,3;1035;40,328;177,1;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:19;Ballast;Running Ballast;500;0;3,54;3,37;0,17;11,3;1034;40,32;177,9;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:24;Ballast;Running Ballast;498;0;3,49;3,32;0,17;11,3;1035;40,325;178,8;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:30;Ballast;Running Ballast;493;0;3,52;3,34;0,17;11,3;1034;40,326;179,5;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:35;Ballast;Running Ballast;510;0;3,42;3,23;0,18;11,3;1033;40,321;180,1;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:41;Ballast;Running Ballast;500;0;3,53;3,36;0,18;11,3;1032;40,323;181;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:46;Ballast;Running Ballast;498;0;3,47;3,3;0,17;11,3;1036;40,324;181,7;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:52;Ballast;Running Ballast;492;0;3,59;3,41;0,18;11,3;1036;40,327;182,5;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:02:57;Ballast;Running Ballast;498;0;3,44;3,27;0,18;11,3;1037;40,322;183,3;System In Line;System Ok;500;500;27-03-2023 21:02
27-03-2023;21:03:03;Ballast;Running Ballast;496;0;3,52;3,35;0,18;11,3;1035;40,323;184;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:08;Ballast;Running Ballast;500;0;3,47;3,3;0,17;11,3;1039;40,328;184,9;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:14;Ballast;Running Ballast;495;0;3,49;3,31;0,18;11,3;1035;40,326;185,6;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:19;Ballast;Running Ballast;499;0;3,51;3,34;0,17;11,3;1038;40,322;186,2;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:25;Ballast;Running Ballast;496;0;3,51;3,32;0,18;11,3;1037;40,323;187,1;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:30;Ballast;Running Ballast;495;0;3,51;3,32;0,18;11,3;1036;40,323;187,8;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:36;Ballast;Running Ballast;498;0;3,52;3,32;0,18;11,3;1037;40,325;188,6;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:41;Ballast;Running Ballast;496;0;3,52;3,34;0,18;11,3;1039;40,326;189,3;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:47;Ballast;Running Ballast;498;0;3,52;3,31;0,19;11,3;1035;40,325;190,1;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:52;Ballast;Running Ballast;501;0;3,47;3,27;0,2;11,3;1032;40,325;190,8;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:03:58;Ballast;Running Ballast;510;0;3,4;3,2;0,2;11,3;1028;40,322;191,6;System In Line;System Ok;500;500;27-03-2023 21:03
27-03-2023;21:04:03;Ballast;Running Ballast;500;0;3,52;3,33;0,2;11,3;1026;40,321;192,3;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:09;Ballast;Running Ballast;493;0;3,52;3,3;0,2;11,3;1026;40,324;193,2;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:14;Ballast;Running Ballast;493;0;3,56;3,34;0,21;11,3;1028;40,322;193,9;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:20;Ballast;Running Ballast;494;0;3,53;3,31;0,22;11,3;1030;40,325;194,7;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:25;Ballast;Running Ballast;494;0;3,49;3,28;0,22;11,3;1030;40,321;195,5;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:31;Ballast;Running Ballast;497;0;3,54;3,33;0,21;11,3;1030;40,324;196,2;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:36;Ballast;Running Ballast;493;0;3,51;3,29;0,21;11,3;1034;40,324;196,9;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:42;Ballast;Running Ballast;496;0;3,53;3,3;0,22;11,3;1034;40,324;197,7;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:47;Ballast;Running Ballast;497;0;3,48;3,25;0,22;11,3;1035;40,325;198,5;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:53;Ballast;Running Ballast;510;0;3,42;3,18;0,23;11,3;1034;40,322;199,2;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:04:58;Ballast;Running Ballast;499;0;3,53;3,29;0,24;11,3;1035;40,327;199,9;System In Line;System Ok;500;500;27-03-2023 21:04
27-03-2023;21:05:04;Ballast;Running Ballast;493;0;3,51;3,29;0,24;11,3;1036;40,32;200,8;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:09;Ballast;Running Ballast;493;0;3,52;3,31;0,23;11,3;1036;40,319;201,4;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:15;Ballast;Running Ballast;499;0;3,52;3,29;0,23;11,3;1033;40,323;202,3;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:20;Ballast;Running Ballast;490;0;3,51;3,27;0,23;11,3;1036;40,322;203;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:26;Ballast;Running Ballast;498;0;3,53;3,28;0,23;11,3;1034;40,322;203,8;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:31;Ballast;Running Ballast;491;0;3,48;3,23;0,24;11,3;1037;40,322;204,6;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:37;Ballast;Running Ballast;509;0;3,46;3,21;0,25;11,3;1035;40,32;205,3;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:42;Ballast;Running Ballast;508;0;3,45;3,21;0,25;11,3;1035;40,326;206,1;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:48;Ballast;Running Ballast;494;0;3,55;3,3;0,24;11,3;1036;40,325;206,9;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:53;Ballast;Running Ballast;488;0;3,54;3,28;0,25;11,3;1035;40,322;207,5;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:05:59;Ballast;Running Ballast;489;0;3,55;3,3;0,25;11,3;1036;40,327;208,3;System In Line;System Ok;500;500;27-03-2023 21:05
27-03-2023;21:06:04;Ballast;Running Ballast;492;0;3,53;3,29;0,26;11,3;1037;40,326;209;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:10;Ballast;Running Ballast;490;0;3,53;3,26;0,26;11,3;1036;40,327;209,8;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:15;Ballast;Running Ballast;504;0;3,47;3,19;0,26;11,3;1035;40,323;210,5;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:21;Ballast;Running Ballast;504;0;3,49;3,2;0,27;11,3;1037;40,321;211,4;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:26;Ballast;Running Ballast;506;0;3,42;3,15;0,28;11,3;1036;40,326;212,1;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:32;Ballast;Running Ballast;505;0;3,5;3,25;0,28;11,3;1036;40,326;212,9;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:37;Ballast;Running Ballast;488;0;3,55;3,3;0,26;11,3;1036;40,321;213,6;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:43;Ballast;Running Ballast;489;0;3,54;3,29;0,26;11,3;1035;40,324;214,4;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:48;Ballast;Running Ballast;491;0;3,57;3,3;0,25;11,3;1037;40,324;215,2;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:54;Ballast;Running Ballast;492;0;3,47;3,18;0,26;11,3;1036;40,325;215,9;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:06:59;Ballast;Running Ballast;506;0;3,5;3,22;0,27;11,3;1037;40,326;216,8;System In Line;System Ok;500;500;27-03-2023 21:06
27-03-2023;21:07:05;Ballast;Running Ballast;503;0;3,47;3,18;0,28;11,3;1037;40,323;217,5;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:10;Ballast;Running Ballast;502;0;3,46;3,19;0,28;11,3;1037;40,327;218,1;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:16;Ballast;Running Ballast;505;0;3,48;3,21;0,28;11,3;1037;40,328;219;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:21;Ballast;Running Ballast;489;0;3,52;3,26;0,28;11,3;1037;40,326;219,7;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:27;Ballast;Running Ballast;489;0;3,53;3,25;0,27;11,3;1037;40,323;220,5;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:32;Ballast;Running Ballast;486;0;3,58;3,3;0,27;11,3;1037;40,324;221,2;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:38;Ballast;Running Ballast;491;0;3,51;3,21;0,28;11,3;1037;40,329;222;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:43;Ballast;Running Ballast;499;0;3,48;3,18;0,29;11,3;1037;40,325;222,7;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:49;Ballast;Running Ballast;505;0;3,47;3,19;0,29;11,3;1036;40,326;223,5;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:07:54;Ballast;Running Ballast;502;0;3,51;3,2;0,3;11,3;1036;40,325;224,2;System In Line;System Ok;500;500;27-03-2023 21:07
27-03-2023;21:08:00;Ballast;Running Ballast;503;0;3,46;3,15;0,3;11,3;1035;40,321;225;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:05;Ballast;Running Ballast;501;0;3,49;3,2;0,3;11,3;1035;40,324;225,7;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:11;Ballast;Running Ballast;504;0;3,45;3,13;0,3;11,3;1037;40,322;226,6;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:16;Ballast;Filter Flushing;500;4;3,52;3,23;0,31;11,3;1032;40,323;227,3;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:22;Ballast;Filter Flushing;547;38;3,2;3,06;0,27;11,3;1038;40,325;228,1;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:27;Ballast;Filter Flushing;518;50;3,41;3,28;0,17;11,3;1037;40,322;229;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:33;Ballast;Filter Flushing;517;50;3,42;3,31;0,12;11,3;1037;40,324;229,7;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:38;Ballast;Running Ballast;512;46;3,45;3,35;0,11;11,3;1036;40,327;230,5;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:44;Ballast;Running Ballast;473;23;3,73;3,63;0,1;11,3;1037;40,326;231,3;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:49;Ballast;Running Ballast;451;1;3,74;3,63;0,1;11,3;1036;40,322;231,9;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:08:55;Ballast;Running Ballast;472;0;3,6;3,5;0,1;11,3;1036;40,326;232,7;System In Line;System Ok;500;500;27-03-2023 21:08
27-03-2023;21:09:00;Ballast;Running Ballast;480;0;3,6;3,5;0,11;11,3;1037;40,327;233,4;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:06;Ballast;Running Ballast;492;0;3,51;3,4;0,11;11,3;1038;40,326;234,2;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:11;Ballast;Running Ballast;498;0;3,51;3,39;0,11;11,3;1039;40,328;235;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:17;Ballast;Running Ballast;498;0;3,49;3,39;0,11;11,3;1039;40,325;235,7;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:22;Ballast;Running Ballast;500;0;3,53;3,41;0,11;11,3;1036;40,325;236,5;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:28;Ballast;Running Ballast;498;0;3,49;3,37;0,11;11,3;1037;40,321;237,2;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:33;Ballast;Running Ballast;497;0;3,49;3,4;0,11;11,3;1038;40,331;238;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:39;Ballast;Running Ballast;499;0;3,48;3,38;0,11;11,3;1038;40,322;238,7;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:44;Ballast;Running Ballast;498;0;3,54;3,41;0,11;11,3;1037;40,325;239,4;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:50;Ballast;Running Ballast;495;0;3,49;3,37;0,12;11,3;1037;40,325;240,2;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:09:55;Ballast;Running Ballast;500;0;3,54;3,43;0,11;11,3;1036;40,326;241,1;System In Line;System Ok;500;500;27-03-2023 21:09
27-03-2023;21:10:01;Ballast;Running Ballast;493;0;3,45;3,36;0,1;11,3;1038;40,32;241,8;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:06;Ballast;Running Ballast;515;0;3,44;3,36;0,1;11,3;1038;40,322;242,5;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:12;Ballast;Running Ballast;495;0;3,5;3,4;0,1;11,3;1038;40,322;243,3;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:17;Ballast;Running Ballast;502;0;3,46;3,37;0,09;11,3;1039;40,317;244;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:23;Ballast;Running Ballast;495;0;3,55;3,43;0,1;11,3;1037;40,323;244,8;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:28;Ballast;Running Ballast;499;0;3,48;3,39;0,1;11,3;1038;40,321;245,5;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:34;Ballast;Running Ballast;492;0;3,5;3,4;0,1;11,3;1037;40,323;246,3;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:39;Ballast;Running Ballast;503;0;3,49;3,37;0,11;11,3;1037;40,321;247;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:45;Ballast;Running Ballast;497;0;3,51;3,39;0,11;11,2;1035;40,328;247,9;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:50;Ballast;Running Ballast;502;0;3,47;3,34;0,12;11,2;1036;40,318;248,7;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:10:56;Ballast;Running Ballast;499;0;3,51;3,4;0,12;11,2;1038;40,323;249,4;System In Line;System Ok;500;500;27-03-2023 21:10
27-03-2023;21:11:01;Ballast;Running Ballast;501;0;3,46;3,34;0,12;11,2;1038;40,325;250,2;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:07;Ballast;Running Ballast;501;0;3,53;3,43;0,11;11,2;1036;40,327;250,9;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:12;Ballast;Running Ballast;502;0;3,48;3,38;0,1;11,2;1039;40,323;251,6;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:18;Ballast;Running Ballast;496;0;3,46;3,35;0,1;11,2;1037;40,326;252,5;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:23;Ballast;Running Ballast;505;0;3,52;3,44;0,1;11,2;1038;40,324;253,2;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:29;Ballast;Running Ballast;500;0;3,46;3,35;0,1;11,2;1039;40,321;254;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:34;Ballast;Running Ballast;496;0;3,52;3,4;0,11;11,2;1039;40,323;254,7;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:40;Ballast;Running Ballast;498;0;3,46;3,34;0,12;11,2;1037;40,324;255,5;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:45;Ballast;Running Ballast;498;0;3,55;3,43;0,12;11,2;1037;40,324;256,3;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:51;Ballast;Running Ballast;499;0;3,46;3,37;0,11;11,2;1039;40,322;257;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:11:56;Ballast;Running Ballast;499;0;3,5;3,4;0,1;11,2;1037;40,322;257,9;System In Line;System Ok;500;500;27-03-2023 21:11
27-03-2023;21:12:02;Ballast;Running Ballast;501;0;3,53;3,38;0,1;11,2;1036;40,322;258,6;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:07;Ballast;Running Ballast;498;0;3,5;3,37;0,11;11,2;1039;40,325;259,3;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:13;Ballast;Running Ballast;500;0;3,51;3,43;0,12;11,2;1037;40,323;260,1;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:18;Ballast;Running Ballast;495;0;3,53;3,44;0,11;11,2;1037;40,323;260,9;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:24;Ballast;Running Ballast;504;0;3,48;3,36;0,1;11,2;1037;40,327;261,6;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:29;Ballast;Running Ballast;492;0;3,53;3,42;0,1;11,2;1036;40,327;262,3;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:35;Ballast;Running Ballast;503;0;3,46;3,34;0,11;11,2;1039;40,325;263,1;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:40;Ballast;Running Ballast;494;0;3,51;3,41;0,11;11,2;1037;40,325;263,8;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:46;Ballast;Running Ballast;501;0;3,47;3,37;0,12;11,2;1038;40,327;264,7;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:51;Ballast;Running Ballast;498;0;3,52;3,41;0,11;11,2;1037;40,321;265,3;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:12:57;Ballast;Running Ballast;498;0;3,47;3,36;0,11;11,2;1039;40,323;266,2;System In Line;System Ok;500;500;27-03-2023 21:12
27-03-2023;21:13:02;Ballast;Running Ballast;500;0;3,52;3,41;0,12;11,2;1039;40,325;267;System In Line;System Ok;500;500;27-03-2023 21:13
27-03-2023;21:13:08;Ballast;Running Ballast;497;0;3,49;3,37;0,12;11,2;1040;40,326;267,7;System In Line;System Ok;500;500;27-03-2023 21:13
27-03-2023;21:13:13;Ballast;Running Ballast;500;0;3,48;3,39;0,11;11,2;1038;40,321;268,5;System In Line;System Ok;500;500;27-03-2023 21:13
